0.008069286797056974 -0.9922106335174634
0.0174899249454653 -0.9377820395158358
0.03331365308536991 -0.8806992328871495
0.045163049506414754 -0.8522593254380544
0.058116426960476204 -0.8211317796224025
0.07106980441453765 -0.7999482172151828
0.0781352830258439 -0.7993493393825
0.09462139978555847 -0.7624974615853244
0.11817299515657928 -0.7283927617531873
0.13112637261064075 -0.7142390501842613
0.1440797500647022 -0.6997301901331623
0.15703312751876364 -0.686161429005461
0.16880892520427404 -0.6766197731177643
0.19236052057529485 -0.646927967269012
0.2170896957148667 -0.6189130193517716
0.23004307316892814 -0.6075064857478836
0.23946371131733646 -0.6015358130299513
0.2559498280770511 -0.5829699038472131
0.268314415646837 -0.5696048308195811
0.2918660110178578 -0.5417873036762542
0.312473656967501 -0.5186232662037438
0.3348476725699708 -0.4936291694936865
0.3478010500240322 -0.4737652274270874
0.36075442747809366 -0.45596950299196193
0.36958627574222647 -0.4508546684791077
0.3872499722704921 -0.40363036589378165
0.40887818735287956 -0.3705940362603679
0.42015678469166845 -0.34549047025345314
0.42905405405405406 -0.3119164040358562
0.43714010179810453 -0.27600492360618056
0.44318501127666654 -0.20444605261723292
0.44612896069804414 -0.13786440024935498
0.4473065404665952 -0.06478737727060202
0.4455401708137686 -0.03685057196757624
0.44024106185528894 0.0483900875628438
0.4325867933597072 0.10239354794022415
0.4208109956741968 0.14483030971195276
0.41363846435665863 0.15178007804936422
0.40520806374089546 0.17698726384872487
0.3925490812289718 0.20113079486618435
0.3707638555107775 0.24214990735770303
0.34838983990830774 0.27556847424967434
0.33720283210707286 0.2881257585727578
0.3242494546530114 0.3041387769012923
0.31129607719894997 0.3195877358757885
0.29834269974488853 0.3327759807725912
0.2736135246053167 0.3615098805331537
0.24947313935002036 0.3894621551888344
0.23710855178023438 0.40014973694940026
0.22415517432617293 0.41362896484630196
0.2112017968721115 0.4271663893432236
0.19824841941805005 0.43839743781474383
0.1735192442784782 0.46614915803343315
0.15114522867600844 0.49424844404338997
0.13936943099049803 0.5051319267236426
0.1264160535364366 0.5196442686226059
0.11346267608237512 0.5357756697785314
0.10139248345472696 0.5474050416457428
0.0781352830258439 0.5872338993670099
0.056938847191925164 0.624309543920273
0.03633120124228195 0.654952358482398
0.030062320709701412 0.6822283061348317
0.011013236218434577 0.7783864944270319
0.00649918043898892 0.8476923682500835
0.005714127259954893 0.8877647231986701
0.004889821421969164 0.9155247998522341
0.005125337375679373 0.9581147629299979
